epoch,loss,loss_natural,loss_robust,lambda_min,lambda_max,lambda_mean,acc_natural,acc_robust,robust_drop,attack_success_rate,alpha_c_0,alpha_c_1,alpha_c_2,alpha_c_3,alpha_c_4,alpha_c_5,alpha_c_6,alpha_c_7,alpha_c_8,alpha_c_9,beta_c_0,beta_c_1,beta_c_2,beta_c_3,beta_c_4,beta_c_5,beta_c_6,beta_c_7,beta_c_8,beta_c_9
47,1.1329661401367188,0.0,0.0,0.31723663210868835,3.0,2.851077995031996,0.7602,0.39970000000000006,0.36049999999999993,0.6003,1.2298118119959331,1.0031955915948618,1.845814445439507,1.9965851575212405,1.9319933128478888,1.7418178917501894,1.8085217356986707,1.440818933879628,1.2525302671715426,1.3004339128504019,1.4522364087726758,1.7036076113391105,1.2392484306374474,1.3454272551914614,1.4937567274893642,1.3206596069628624,1.1416669282157097,1.2256305928120528,1.5190057754516602,1.869299021523322
48,1.1314885677719115,0.0,0.0,0.3211834132671356,3.0,2.853342467256824,0.7803,0.4203,0.36,0.5797,1.2398879177430098,1.0005230601791226,1.8508141421905868,1.989435255679938,1.9279221906076611,1.7421581671975763,1.804488422620632,1.442036417744044,1.2659176853306764,1.3018463795142405,1.3808635293370317,1.7366104531471076,1.2228957582312776,1.3463089127674737,1.4870513381860446,1.2861756772336448,1.105083286609796,1.3121012491948159,1.5448017946594512,1.8770689339284092
49,1.1326883498764038,0.0,0.0,0.3429493308067322,3.0,2.8543942889289173,0.744,0.42079999999999995,0.32320000000000004,0.5792,1.2388247407000998,1.000190061986294,1.8529175837021654,1.995145794070895,1.9304063911633114,1.7299466572149331,1.8164983271332957,1.4495827968773025,1.2625489753225576,1.3126935897885685,1.4323382161157516,1.7335917031978403,1.2145093112345546,1.4512455149379837,1.4831050927071925,1.3234682647163605,1.1106362912965857,1.304856274438941,1.5268239520699776,1.8935587299449363
50,1.1298212841033937,0.0,0.0,0.29240626096725464,3.0,2.849817172950491,0.7657,0.40880000000000005,0.3569,0.5912,1.2226022567285602,1.0006637298847403,1.8508499607710582,1.9967741798561858,1.9306898007307516,1.7301401253551474,1.8066336581164308,1.4338724158913887,1.2607103046553825,1.2922823746186083,1.4362990831780007,1.7249650592389314,1.3101866855035962,1.3972513742763977,1.4774803243329764,1.2864463747005024,1.1083316934078247,1.3060025019413979,1.513564928413352,1.887567296967177
51,1.132805033531189,0.0,0.0,0.359383761882782,3.0,2.852135335088081,0.7672,0.4233,0.3439,0.5767,1.2261039747301574,1.0011914136159756,1.854877674366202,1.9924072740632859,1.9374230810443458,1.7489310777400766,1.81679030757426,1.4437524406501399,1.2644603898763047,1.3057800680780045,1.4599519937544527,1.734870423746231,1.2039388723080726,1.3155551664054852,1.5115696082029806,1.2494798185270461,1.14348209361591,1.2542543048444001,1.5933549355362993,1.8839237738753218
52,1.1250414905548096,0.0,0.0,0.22859865427017212,3.0,2.8459158693738,0.756,0.4034,0.3526,0.5966,1.2400431352503158,1.0007184512170075,1.8564286832614323,1.99347558137401,1.9389017030711064,1.748834468214713,1.8105304030811085,1.4383371406808838,1.2643488919948374,1.3044737903663264,1.4385469182373007,1.7441796085718648,1.3119017510767788,1.3771885481027082,1.580610534114301,1.2985793818598208,1.1549928700527572,1.207725933445689,1.497952735942343,1.8115807991198567
53,1.1224420223236085,0.0,0.0,0.3078326880931854,3.0,2.8502381390622813,0.7669,0.4183,0.3486,0.5817,1.2330389333807903,1.0000687654670852,1.8497940387262408,1.9967400113030163,1.9405471580412688,1.7449379939862224,1.8078066083171485,1.4437519308856077,1.2512161457325186,1.3018157969960167,1.4424005432811844,1.7609907458810246,1.2334188177152667,1.3537115657421024,1.4648978758955855,1.334150282928096,1.0949636883747853,1.2438543781904918,1.547687634787596,1.8299168259896281
54,1.125052894859314,0.0,0.0,0.24420025944709778,3.0,2.8484856149424678,0.7755,0.4132,0.36229999999999996,0.5868,1.225869848295246,1.00156623292762,1.8460986644715605,1.9950879964682147,1.928191995376821,1.740310820777093,1.8015352761958872,1.4438490800540467,1.26669083806255,1.314390746223957,1.4068394634119994,1.702307071832135,1.2492541318659283,1.337057518532209,1.4760887162459781,1.246728869350365,1.107461955236352,1.212050447683505,1.542001290089639,1.9012036021713101
55,1.1262806916809083,0.0,0.0,0.285396546125412,3.0,2.8462138956465073,0.7801,0.41400000000000003,0.3661,0.586,1.2172352478022466,1.000883567973476,1.8504048957849097,1.9950481738580768,1.92599328186201,1.7510846530080146,1.799769652469079,1.4311567770550624,1.2471495452134505,1.3109482066405704,1.4349959616161063,1.7579746386584114,1.2646555479835062,1.387452446896097,1.502578711265798,1.3770294360187658,1.1195335549771632,1.1857745144373315,1.527023023351684,1.817688144686277
56,1.1272921977233887,0.0,0.0,0.2853716015815735,3.0,2.846280705288548,0.7513,0.43600000000000005,0.3152999999999999,0.564,1.218095148615825,1.004090284752419,1.8492990841950907,1.9948762935750626,1.9358087192715892,1.7440327787033432,1.8178531974172958,1.4357555824167587,1.240349537881134,1.3092233351124523,1.4501727706636005,1.7061941245632708,1.2370426923112796,1.3557839896672828,1.4983974000072235,1.2606694829433471,1.134422469931795,1.2262423090312793,1.515209566296824,1.8635488803429372
57,1.121282999534607,0.0,0.0,0.2797653377056122,3.0,2.849881629504816,0.7603,0.4131,0.34719999999999995,0.5869,1.2387642290281213,1.0017733198907368,1.8544332285976166,1.9962634104292105,1.9255653805744923,1.746514186529857,1.8152292951598497,1.4208239762069623,1.2731380605941538,1.2999014473327286,1.4449911227311625,1.6834244642721112,1.2500808382278208,1.307086842749125,1.4584406388690099,1.2766467174300757,1.0922670047301466,1.286991560855485,1.6106379474215495,1.9131891285367024
58,1.1225813993072509,0.0,0.0,0.24938559532165527,3.0,2.850111787581383,0.7597,0.43500000000000005,0.3247,0.565,1.2265955398759574,1.0021165947779975,1.852063311945142,1.9931603356090652,1.939252322896972,1.735934227323898,1.8128601693741195,1.4434869673550892,1.247818790433352,1.2993916629830284,1.5024751116857504,1.7366936435479947,1.2601473880240985,1.3616182755326371,1.4978460683237256,1.2993723544318352,1.0989492720045397,1.2702112518003226,1.5504173830037227,1.8513795799001709
59,1.1218129118347169,0.0,0.0,0.2844218313694,3.0,2.847359396917436,0.7762,0.43220000000000003,0.344,0.5678,1.2142862852881937,1.0025603862674646,1.8550984630804233,1.9938238499414584,1.9361044247741894,1.7439781082865526,1.8133403163431856,1.4404113030494632,1.2691641033762862,1.2947046589058684,1.4415624038032864,1.7350160901808678,1.277723091337687,1.411585589199115,1.5045721530914307,1.2569199230359949,1.1348803479348302,1.164487450324056,1.5541567826819846,1.8554477350181326
60,1.1219164735031129,0.0,0.0,0.33203762769699097,3.0,2.8458297892909528,0.7585999999999999,0.4073,0.35129999999999995,0.5927,1.2355478724555287,1.0005827306786461,1.846443693961024,1.9974766112959292,1.9399139195147073,1.7515231312998116,1.821245325800708,1.4353607487495599,1.2759248707300561,1.3071158813393635,1.3677827790570076,1.713474656919689,1.2897005983630714,1.4065397221718907,1.5208075641061338,1.2563259406467837,1.1715256600733608,1.2383960067768536,1.4855922643485886,1.8953217899098116
61,1.120072882194519,0.0,0.0,0.3356170058250427,3.0,2.8452416606571362,0.7352000000000001,0.4152,0.32000000000000006,0.5848,1.2356409035680238,1.0015076779953354,1.8628246317739072,1.9963451904409073,1.9287146418295857,1.7463811818900925,1.8233649050793075,1.4281740551409514,1.2589925792820924,1.3066699190822708,1.407455315675272,1.75935772953131,1.2439042470034432,1.3599050987102186,1.4520701365092832,1.2680189560746293,1.1085048471875203,1.222653285316799,1.496761581476997,1.8319184316698547
62,1.120271873321533,0.0,0.0,0.2967149615287781,3.0,2.84751096466923,0.7646,0.4121,0.3524999999999999,0.5879,1.2200490022864183,1.001205015975191,1.8473472534238224,1.9959634746736883,1.9389252781563098,1.7445012504792274,1.8070492326755963,1.4182503918552642,1.2458415284486073,1.2930759962867289,1.421211979578218,1.7762357115440661,1.293417235469574,1.4251655709103246,1.457543264874412,1.3098037044715394,1.0940985228399487,1.2392710294869855,1.520146069929118,1.8307496248303776
63,1.1152501340866088,0.0,0.0,0.2691255211830139,3.0,2.8391029084734902,0.7613,0.41779999999999995,0.3435,0.5822,1.2351087953733362,1.0019116252279647,1.8546123641836063,1.988904627692669,1.9453313359823983,1.7453797708082077,1.8240876853313592,1.4281695809815547,1.245926250582156,1.2935089747924025,1.4086393627059428,1.7232062755643254,1.2736694062762248,1.3783465382997946,1.4742408762197665,1.3316706958634164,1.1194406656353064,1.3235361749863686,1.5176885548759909,1.8829308553120059
64,1.1163777303504945,0.0,0.0,0.24431079626083374,3.0,2.848190984457655,0.7434000000000001,0.43510000000000004,0.3083,0.5649,1.2309725702266254,1.0021245641171779,1.8424739676058446,1.9970585275489046,1.9308815740258491,1.7375775679298069,1.79778085401296,1.4272385421006575,1.2683164396554307,1.310479124793616,1.4274617311594737,1.7436749538802125,1.2475519719940926,1.4239755655493578,1.531143881780717,1.2868726277900169,1.1176469252847345,1.2700820621627067,1.4531440573275243,1.8994667630671236
65,1.1144520243072509,0.0,0.0,0.19333600997924805,3.0,2.8409857945064143,0.7712,0.4125,0.3587,0.5875,1.2286179358392115,1.0000560695253065,1.8507489798319003,1.992464868613826,1.9371284950724648,1.7379403306395196,1.8049555562646187,1.4324500655274257,1.2564179391202415,1.2921392356648165,1.3891587217750452,1.6556009648705992,1.2526745582785448,1.3995953905003151,1.487702123649285,1.293139253430964,1.1379464809851878,1.1952473007504592,1.5300060967960016,1.9134486041715384
66,1.1172467169570923,0.0,0.0,0.341586709022522,3.0,2.8443921959918477,0.7695,0.4254,0.34409999999999996,0.5746,1.2285216705268607,1.0015169869908287,1.853468751358559,1.9891277792508646,1.9346559623928021,1.7268936472475682,1.8138716513543482,1.4362147854417182,1.2612037298929355,1.2993692522463591,1.403330103515664,1.7284537825133184,1.2816652882739406,1.3930210856830372,1.519535128112949,1.3224674752911034,1.1200869391336465,1.241953936379279,1.5526804381319324,1.8680328822806669
67,1.116337064666748,0.0,0.0,0.31991368532180786,3.0,2.8422395512271112,0.769,0.4356,0.33340000000000003,0.5644,1.2311582452500873,1.0002717313254277,1.8528836584457047,1.9955981427141467,1.9314751728721287,1.7449084846564875,1.8090743030733465,1.4356013923654776,1.2565844991932744,1.311835507602643,1.4488662908144314,1.7069278793871556,1.2264935272124113,1.4389894621451493,1.4637862175626828,1.319341374480206,1.11430118333958,1.2668078982311746,1.4817127166196817,1.8590379761308051
68,1.1150931734085083,0.0,0.0,0.23195283114910126,3.0,2.8446194479227676,0.7807,0.4323,0.34839999999999993,0.5677,1.2457267719766367,1.0000980254024496,1.8553912795108298,1.9943520964868844,1.9407965618631113,1.7482604010940512,1.8214750436260878,1.4495728711033111,1.2608034095495864,1.3094506123486687,1.3805532781669245,1.7205134191171592,1.259030075329344,1.352067920557983,1.4720350665509547,1.2911589310297271,1.1166172359910462,1.3077065243440515,1.5176528079430465,1.8475525793821916
69,1.1144935354614258,0.0,0.0,0.28122398257255554,3.0,2.845220378597679,0.7645,0.40180000000000005,0.3626999999999999,0.5982,1.254135358364076,1.0,1.8573532744746684,1.9954462645913633,1.9355266633850838,1.7516874635920805,1.7992037248123638,1.4325623756174541,1.2717606621934934,1.2953547507600711,1.4115112230296025,1.716001839284092,1.2817246249264769,1.4401006122379352,1.4530366768922343,1.307002112993499,1.1403962459100787,1.204941234930092,1.559024981220665,1.8895848593138673
70,1.1160112487792968,0.0,0.0,0.2826138436794281,3.0,2.842388868941675,0.7409,0.4254,0.3155,0.5746,1.233569547343437,1.0002812049577914,1.8582537573621707,1.9973089938883282,1.9390943925399,1.74380629812665,1.8046611690765146,1.440391534734565,1.2497943078770357,1.301120743117369,1.4169747030643551,1.652370216901345,1.259377891450282,1.3562083750429665,1.4787710286162394,1.3249525920204495,1.122413282504167,1.2663609566895857,1.5000232735558239,1.9140795393063283
71,1.114967780303955,0.0,0.0,0.20035213232040405,3.0,2.8426397712639226,0.756,0.41790000000000005,0.33809999999999996,0.5821,1.234900494060858,1.00011589673474,1.8564901891571786,1.9924186026043904,1.940941226451903,1.751892113014865,1.8095429041196622,1.438049929831034,1.2764753487408924,1.312744968687482,1.3855377393000572,1.656562464926249,1.2864894927919979,1.390660419488502,1.504743824529526,1.322492415033033,1.17644450579153,1.196453646320821,1.5027264820035462,1.8697449124377707
72,1.1153039474105835,0.0,0.0,0.26241400837898254,3.0,2.8442569218023355,0.7811,0.4236,0.35750000000000004,0.5764,1.2484345478779824,1.000605827707159,1.8494356739551514,1.9960755170763607,1.9370106745254048,1.7391449127660688,1.7973737942288295,1.4357276731134985,1.2820984832466107,1.3009621462858547,1.478334688164694,1.7153645534344646,1.2376157716107186,1.4144308817051257,1.5071419910396762,1.3671363729345218,1.1671018661440486,1.252651272222514,1.4943092942542737,1.9008416495359768
73,1.1145413442993164,0.0,0.0,0.3334592878818512,3.0,2.8433930337276605,0.7733,0.4326,0.3407,0.5674,1.2479529502751576,1.0006025797875642,1.8476256330299865,1.9951740213672218,1.9292403316253897,1.7479530152152567,1.8120359767733327,1.4359020933775646,1.260487991830577,1.3057876651549278,1.4674764597202505,1.7685691880448091,1.3390867996703633,1.4134616110940723,1.540553905469987,1.288926982513779,1.1261042402223553,1.2357748396256392,1.5327272021861942,1.8463791191120587
74,1.1122553548431398,0.0,0.0,0.23323920369148254,3.0,2.841709060132351,0.7806,0.4105,0.3701,0.5895,1.2336651687426945,1.002624416595225,1.8468722467837126,1.9944858358949042,1.930445964379079,1.737624768101041,1.812060731756108,1.4389678139210966,1.2565008112231788,1.289571980381256,1.3955689558897482,1.7479276660153322,1.2604231758190847,1.3931060224542837,1.5068834230418096,1.3287174640714055,1.1379563396848986,1.2729268827096885,1.4563296158295458,1.8680314947577084
75,1.1137942223739623,0.0,0.0,0.25121280550956726,3.0,2.843059294668915,0.7745,0.42400000000000004,0.3504999999999999,0.576,1.245486105189604,1.0017647560295242,1.8477179586430035,1.9911492709308634,1.9398605427168825,1.7343361572841245,1.8096128628991754,1.4440853315241196,1.2621723172609762,1.3153993662665873,1.3442945800473929,1.7193442479423855,1.25137686912361,1.4116887372473013,1.5489030289832892,1.3010391878045124,1.2077933559027474,1.2169526934318835,1.4649274315675507,1.85640294594533
76,0.966317018585205,0.0,0.0,0.17646902799606323,3.0,2.7604263066635717,0.8241,0.5001,0.32400000000000007,0.4999,1.2504967012063926,1.0,1.825412415787387,1.9929563764416043,1.943140546988953,1.763296449885649,1.8033005191237115,1.421377315850514,1.2761883790535695,1.2798483804668612,1.495422640419982,1.4119128790657844,1.5784613924563085,1.7386444044844878,1.7180383254195113,1.5339810162249123,1.1964621726814133,1.1890873006542626,1.517233661678441,1.819628687161009
77,0.9190400666809082,0.0,0.0,0.1482938677072525,3.0,2.717220146027977,0.8262,0.503,0.32320000000000004,0.497,1.259851669106642,1.0,1.8338910076014525,1.9954076093785904,1.9479917168922132,1.7609361715024086,1.8157510998303934,1.430818832743808,1.272963862589863,1.2709894622378337,1.486843593894978,1.3736467163276185,1.6216015465119307,1.8002864137634902,1.7788438586627735,1.5765168300979888,1.2161611769815235,1.1477048903170144,1.442903490017747,1.739742196429416
78,0.8976276073265076,0.0,0.0,0.13607820868492126,3.0,2.7036912843699343,0.8328,0.5058,0.32699999999999996,0.4942,1.2779477602990388,1.0,1.8407930099140957,1.9900805224543032,1.9499837748534845,1.748426722443622,1.8177527259377873,1.4146626062710266,1.2825719514466307,1.2779358161989685,1.5192129523552897,1.4124992954761475,1.585845480794492,1.8095596662872588,1.780982650454392,1.6238935545582296,1.2372900046351012,1.1175354274032672,1.4809826057585305,1.694840350114476
79,0.8861205397415162,0.0,0.0,0.11367873847484589,3.0,2.691924204301956,0.8331,0.5026999999999999,0.3304,0.4973000000000001,1.2625240413734065,1.0000107571901873,1.8371976678023862,1.9952698866729541,1.9575634682574845,1.7490397978316792,1.8008627925077667,1.4051076789646197,1.2496652334852292,1.2540255233150004,1.542867122708684,1.396915985495233,1.5607881268576893,1.8811246754263369,1.747893905700625,1.5269719420186698,1.2306369774786712,1.1123736462629665,1.5126049134432507,1.6822177174755983
80,0.8718695942687988,0.0,0.0,0.10773783922195435,3.0,2.675148945025471,0.8325,0.5078,0.3247,0.49219999999999997,1.2565629021895817,1.0,1.8335094924473092,1.9905911812087154,1.9490721494035648,1.7514553874959726,1.8127407869109717,1.4125221912818187,1.2657993473970066,1.2440634840894538,1.5039067808014657,1.290836478438219,1.6066280191816638,1.8604665412317456,1.7826563924779673,1.5874868628314085,1.2280921689079851,1.1557651681973196,1.3771053891047798,1.6786949326620078
81,0.8613383430290222,0.0,0.0,0.10659097135066986,3.0,2.6608171103250644,0.8314,0.5056,0.3258,0.49439999999999995,1.2523869242509613,1.0,1.836468937146999,1.9905897439898128,1.957401984183075,1.752204456597643,1.8143812088710267,1.4148339466060824,1.2523297928178403,1.2511470674553795,1.497222975391866,1.2925468881416808,1.6139292015748865,1.8966513390431319,1.7831384352101085,1.6104941496153926,1.2615782616998228,1.1747019132384864,1.4669755078337687,1.6200379261275386
82,0.8549241870498657,0.0,0.0,0.10000000149011612,3.0,2.662763324844868,0.8378,0.5049,0.3329,0.4951,1.255473970757116,1.0,1.830558734781602,1.9896401904732979,1.961573398326669,1.7614265674215448,1.8209299086914648,1.4026496517078957,1.2606319679933435,1.2531641050982658,1.4204472907059027,1.3644288976479064,1.5876471328613397,1.8517709010092498,1.7631421714182705,1.6395407521816165,1.2338109049955597,1.1259444226389346,1.4191868067397486,1.6845644087437779
83,0.8455385673332214,0.0,0.0,0.10000000149011612,3.0,2.6543556936561603,0.8347,0.5105999999999999,0.32410000000000005,0.48940000000000006,1.2553935468654194,1.0,1.8361743301381845,1.9914524250323205,1.9644722929391105,1.748197929633548,1.8267764968945241,1.4222066082308054,1.2562818716249198,1.2598109781894538,1.4545223597065566,1.3071099425215855,1.5945235402382854,1.893180404477717,1.8084699107557916,1.6100921024142019,1.23846827900928,1.1781913066459129,1.4015068910310946,1.6010179879415372
84,0.8371764493942261,0.0,0.0,0.10000000149011612,3.0,2.638648852058079,0.838,0.5065,0.3315,0.49350000000000005,1.2563343477980864,1.0,1.838903523771964,1.986700180241519,1.9614697402090673,1.7555003535107274,1.8177297228132672,1.415119076628819,1.2502753743735115,1.2448765137006559,1.4447031701007462,1.3068436945185942,1.5433547292523981,1.9163943809621475,1.7815717458724976,1.627073975780126,1.2088513560307301,1.1503011957763711,1.35764748696476,1.5847284601777412
85,0.8337131638717651,0.0,0.0,0.10000000149011612,3.0,2.6384116920363874,0.829,0.5071,0.32189999999999996,0.4929,1.2430228406511,1.0003088950501073,1.844312182777678,1.987741900222076,1.9663451562452194,1.7616167663003477,1.818893290541666,1.4128487649781014,1.2565334510925177,1.242373006118228,1.4673922272289501,1.229936308568091,1.611793915024194,1.8523987720689505,1.7963923603067617,1.6487052364422536,1.256976220308972,1.1244619737195847,1.4743656035884263,1.6088468238825688
86,0.8258063585281372,0.0,0.0,0.10000000149011612,3.0,2.6322535748981757,0.8379,0.5105,0.3274,0.48950000000000005,1.2522864454542584,1.0,1.840290182996589,1.9880245469720161,1.9669726047369525,1.773139610010035,1.827207610430315,1.4115145886340714,1.246867492070893,1.2437197500482544,1.4642447672231729,1.23319275269423,1.59512889049852,1.853706929689783,1.7710626128384523,1.6768978834152222,1.2586993012586822,1.1324562864840184,1.473622874835568,1.5259908898102352
87,0.8221589493179321,0.0,0.0,0.10000000149011612,3.0,2.6304282776230132,0.8391,0.5087999999999999,0.33030000000000004,0.4912000000000001,1.2497374526679974,1.0,1.838194747715045,1.9889939672806685,1.963573175622984,1.7539840543361576,1.833327035464899,1.4100940169580758,1.258601378296952,1.228695100225756,1.4520890285901706,1.271567460825986,1.6606734884364525,1.8551890072615251,1.7858818406644075,1.5818307713779343,1.2637207367840935,1.1176992859072088,1.4421681345576216,1.6179286177505923
88,0.8171844137573242,0.0,0.0,0.10000000149011612,3.0,2.62158014585295,0.8369,0.5091,0.3278,0.4909,1.240128139095843,1.0,1.8438020484221866,1.9829292699808965,1.9664004166107958,1.761599311743246,1.8320248556868803,1.403470783587307,1.2381987715011362,1.2290019549982016,1.4658229283969422,1.2683883109665892,1.638686616402453,1.8966811736831275,1.7297490655308794,1.580203688358102,1.241633098753517,1.2335033017351194,1.4709688019569573,1.5509079978289202
89,0.8116481937408447,0.0,0.0,0.10000000149011612,3.0,2.62011684847,0.8403,0.5013000000000001,0.33899999999999997,0.4986999999999999,1.2571616136204555,1.0,1.8362223294080067,1.98642580253084,1.9671626008684984,1.7558004392687316,1.829904503834522,1.4057899381193664,1.2538485380694688,1.2546855793584644,1.4157597768642103,1.269342635903517,1.6354134433409746,1.9075059262687897,1.786257469135782,1.5998396297245074,1.2924690463049027,1.1204230575000538,1.4609264854884818,1.574686584570219
90,0.8075936130332947,0.0,0.0,0.10000000149011612,3.0,2.612849255047186,0.8431,0.5048,0.33829999999999993,0.4952,1.2468061745928987,1.0,1.8411217095601895,1.9799750878682831,1.9628445986286758,1.7482170872676097,1.8321495489086337,1.390457950894485,1.2501372483075428,1.2308459245335415,1.4316957600586249,1.2476812814507643,1.6444866553596829,1.9034329719860534,1.7677036993338933,1.5939930299358904,1.2699856822143125,1.1517070089764607,1.4528427956354282,1.523186862926044
91,0.7605020613861084,0.0,0.0,0.10000000149011612,3.0,2.585206881813381,0.8492,0.5157,0.3334999999999999,0.48429999999999995,1.2596639772815168,1.0,1.816058955229152,1.9853986733404876,1.974355570800469,1.7674345735393826,1.8323533894765713,1.4056172712379709,1.2577140431879732,1.2499148668840414,1.3743143240204247,1.1379638739559046,1.552024359593306,1.9337908496027407,1.7749134046037485,1.6696318137981092,1.351122348204903,1.162263038823062,1.335056844269833,1.4919063737020468
92,0.7416957175445557,0.0,0.0,0.10000000149011612,3.0,2.5622335401032585,0.8502000000000001,0.5131,0.33710000000000007,0.4869,1.2430685036017766,1.0,1.82994905518144,1.9836174447823058,1.9800988292450186,1.7633600241083014,1.8493276203379911,1.392176155239115,1.237023389247982,1.2324621195683394,1.434551014314832,1.1457532726590285,1.5858028181983381,1.9773061653537214,1.768196483707184,1.6529404937153886,1.34968448996239,1.1084654492795314,1.3787644568001827,1.4372526263946768
93,0.7328713109207153,0.0,0.0,0.10000000149011612,3.0,2.543346792840592,0.8526,0.5099,0.3427,0.4901,1.2495475772701565,1.0,1.8430188869881203,1.9850746426740875,1.9730003444130157,1.7648890545910887,1.8472583595749057,1.3948698738956695,1.248838779566538,1.2297492374849441,1.3510317729257257,1.1492075548147607,1.637792954359518,1.9354963967257448,1.8264541690002012,1.7173784916358226,1.3538133037059814,1.1359959962727773,1.4238812359397675,1.3918926804266927
94,0.7266672515296936,0.0,0.0,0.10000000149011612,3.0,2.5406306009463338,0.8482000000000001,0.5134000000000001,0.3348,0.4865999999999999,1.2448203999673009,1.0,1.8275105819067992,1.9776770022823988,1.982985290724908,1.7744056522998664,1.8412747742879727,1.396755827357397,1.2460247445899202,1.213564911766735,1.3857552233864279,1.164746877177597,1.6777109532709926,1.949590935731483,1.830926648491179,1.6515807459116592,1.3468922803469021,1.1240849464445772,1.4012838824630698,1.396563322647758
95,0.721030541305542,0.0,0.0,0.10000000149011612,3.0,2.5317908839496504,0.8508,0.5127999999999999,0.3380000000000001,0.4872000000000001,1.2490684760501012,1.0,1.8444343905924532,1.9805963194888572,1.9839447998939572,1.7726932962227355,1.848438053484768,1.3935347880853717,1.2369736073267124,1.2229024793790735,1.380558080075647,1.161362413250272,1.651276303069366,1.965467339891302,1.7809777997643745,1.6891642677814453,1.335525047748595,1.12025524862587,1.3811154957012752,1.4322192562205711
96,0.7217958899688721,0.0,0.0,0.10000000149011612,3.0,2.5315909775931513,0.8505,0.5166999999999999,0.3338000000000001,0.48330000000000006,1.238756903297151,1.0,1.82739110767384,1.9741934348860055,1.986831135152246,1.7748233189668192,1.855841894893695,1.4073162597158682,1.2327503874478742,1.213352060988736,1.4142286094558207,1.1556747167006782,1.600308816756129,1.9430064520872463,1.7857316345205088,1.705108649285553,1.343349915331282,1.1129871378164462,1.452527599871311,1.4317350457696354
97,0.7154583127975463,0.0,0.0,0.10000000149011612,3.0,2.5253127621262883,0.8503000000000001,0.5158,0.3345,0.48419999999999996,1.251763267895145,1.0,1.8358173458777425,1.9785182040060878,1.9859896383017226,1.7707489390507378,1.8623300373096905,1.4028299132271496,1.2458704408172452,1.2235541313200655,1.3685723082793644,1.1345344937365989,1.6245489062555611,1.9562721971965507,1.7773261433062346,1.671965473448224,1.3557744977419333,1.1319107052005466,1.31732432799571,1.429546500105992
98,0.7112873155593872,0.0,0.0,0.10000000149011612,3.0,2.515714560628242,0.8509,0.5139,0.33699999999999997,0.4861,1.240220262571369,1.0,1.8285025602106548,1.9767957648352894,1.9797410428371576,1.7759477741578047,1.8483494349452845,1.405293671676265,1.2454174031382022,1.2154181049303021,1.3907956997756763,1.0859789589177007,1.6488620500125544,1.9464712627708454,1.822685271577762,1.7340199124172826,1.4204611958140303,1.200064103621656,1.3904396551649283,1.4916724884296622
99,0.7071194401359558,0.0,0.0,0.10000000149011612,3.0,2.5113530976083274,0.8523000000000001,0.511,0.34130000000000005,0.489,1.2343111394921227,1.0,1.8360759605227224,1.9781006708779298,1.9846490563638985,1.7812740019215343,1.8605792385233029,1.3952314487808501,1.2265932572162366,1.2131184729773674,1.4204093287972843,1.1253591919189219,1.6563730434993345,1.9569643809057562,1.7268034433159987,1.70599441912473,1.3382428271691207,1.1610699483500722,1.3532380682733052,1.4017543384181264
100,0.7090479430770874,0.0,0.0,0.10000000149011612,3.0,2.5088387846641833,0.8522000000000001,0.5094000000000001,0.3428,0.4905999999999999,1.2409578397145966,1.0,1.8264719906365474,1.9762450929188058,1.9822229110371425,1.7747554105261099,1.849804068160484,1.394759177856738,1.2428904119354989,1.209686057646866,1.3444343366281455,1.1139326031555605,1.6288397864002706,1.9736532353988998,1.7581152806196676,1.6580701090795609,1.3536362455933906,1.1587287022939423,1.3808219911497268,1.3930566390152173
