epoch,loss,loss_natural,loss_robust,lambda_min,lambda_max,lambda_mean,acc_natural,acc_robust,robust_drop,attack_success_rate,alpha_c_0,alpha_c_1,alpha_c_2,alpha_c_3,alpha_c_4,alpha_c_5,alpha_c_6,alpha_c_7,alpha_c_8,alpha_c_9,beta_c_0,beta_c_1,beta_c_2,beta_c_3,beta_c_4,beta_c_5,beta_c_6,beta_c_7,beta_c_8,beta_c_9
25,0.7889182488059998,0.0,0.0,0.01778491400182247,1.8798794746398926,0.4348389396582113,0.7618,0.2207,0.5411,0.7793,0.3370962211161928,0.0,0.7544101147395571,1.0,0.7776497520144333,0.6825847459571136,0.5790716406634396,0.3167860808084383,0.18410532038582636,0.166468817664458,0.3691011918851596,0.7593002318383177,0.3619778817477862,0.05994469124693995,0.5821544062262853,0.17739611055558016,0.508809433129909,0.5414696741477608,0.6894794833057981,0.8305786844257199
26,0.7895267726135254,0.0,0.0,0.0173031073063612,1.7976105213165283,0.44605973904090157,0.7843,0.23709999999999998,0.5472,0.7629,0.3439379244509255,3.2109727063561646e-05,0.7634232832342768,1.0,0.7900683132888716,0.6792685716505855,0.5894330928240286,0.3277837365027279,0.2012719582775822,0.16889796786181763,0.4044026351936371,0.7838936644460996,0.3799026511988276,0.028737468084783706,0.5431758922422328,0.24612352688400232,0.5108638666046169,0.5362501166322652,0.7089967297585419,0.8167379926270841
27,0.7463311512565612,0.0,0.0,0.01478682179003954,1.9642282724380493,0.4082563755762242,0.7636000000000001,0.2158,0.5478000000000001,0.7842,0.33401819625321555,0.00030691890969581883,0.7808380110184555,0.9999885906648758,0.7434386321345864,0.6626005011903661,0.5181795381524069,0.3247540137347053,0.16187726125797575,0.1444758881172856,0.423924407554919,0.751519748088344,0.5923509758794704,0.08250732863854254,0.6556491035121895,0.21059121307604314,0.49960388500443503,0.5904905608405009,0.6537140887707015,0.8251042104364299
28,0.7810483657455445,0.0,0.0,0.01375210378319025,1.7939218282699585,0.4349120484898462,0.7818,0.2359,0.5459,0.7641,0.3258352026991222,0.0002536401277660485,0.7541527339564565,1.0,0.7840218669008416,0.6765742214287028,0.5299238349165758,0.3465000416159325,0.18243850091748567,0.17927910694721466,0.3301571437236293,0.696469833979102,0.3593524256602044,0.07590816711807145,0.5527172796979017,0.19052055798759185,0.4299462237109518,0.4991271218589848,0.6555817146294886,0.7789883302415118
29,0.7790587924003601,0.0,0.0,0.01555869821459055,1.8749794960021973,0.43680459268562627,0.8062,0.2157,0.5905,0.7843,0.3105770493369273,0.0023212895598834203,0.7227804057128594,1.0,0.7652321320665462,0.6566354229931941,0.5600437361870885,0.30575973508150683,0.1610088413462157,0.15139397647460479,0.3988069124285208,0.7638178760628871,0.3274334176951755,0.07240995100301588,0.47808550570226843,0.21378887885594336,0.5186490384704622,0.5157122817914694,0.6810262245519082,0.8242898670303852
30,0.7301713147354126,0.0,0.0,0.015003331005573273,1.7591900825500488,0.3807881938679444,0.7445999999999999,0.18330000000000002,0.5612999999999999,0.8167,0.3044496064486406,0.0030816688520602805,0.7190286768671802,1.0,0.7257047515086201,0.6582922728927544,0.4931594528962889,0.28689953769602433,0.13555540874986874,0.1410097370812636,0.3202076732529961,0.7030461506675119,0.3995293967897439,0.06948322888500655,0.5167235487314594,0.15841152091972682,0.5096475073368476,0.4744001589715481,0.6668890816781222,0.7101664969869091
31,0.7082807292747497,0.0,0.0,0.014813411049544811,1.9925419092178345,0.3597384563187504,0.7995,0.19120000000000004,0.6083,0.8088,0.38048092342551104,0.0016389083774650797,0.7427778872077727,1.0,0.6774454319568546,0.6464559240719242,0.4075438033436875,0.2805279184923605,0.19708555050746865,0.1253254992811157,0.5390720602620365,0.6258825740772193,0.5848173944153311,0.1078422075007087,0.5366934016537483,0.10651247807779311,0.3982084275835463,0.3630623402695655,0.8226727203411215,0.5815832585934788
32,0.6887404118347168,0.0,0.0,0.015471679158508778,1.7387356758117676,0.3575455635557394,0.7477,0.17400000000000004,0.5737,0.826,0.38785475416256643,0.0008870043638198043,0.7332939098558158,1.0,0.6824128729912936,0.6453168993563299,0.35905653800424714,0.2626330485696073,0.21153468058427885,0.1311681329587098,0.5479251931604865,0.6677857649695995,0.5392442823142347,0.11444782610932637,0.6075586162964859,0.19043155862512895,0.31084339627180285,0.43527985623111126,0.7501621282399844,0.6587185442966916
33,0.7548499340248108,0.0,0.0,0.014315569773316383,1.804527759552002,0.4176230563989381,0.7981,0.2369,0.5612,0.7631,0.35987511239088404,0.00027056998523223734,0.7618415160557194,0.9998488982620142,0.7591567685841905,0.6845262799878864,0.5055940587197423,0.31105579587314136,0.19306740237583342,0.1794168523958196,0.43775824545299075,0.7177317095420245,0.3730629463906369,0.08400475049344942,0.47714291996551234,0.24580608132531118,0.3716102643510151,0.4554770353489586,0.6772127387392551,0.7848654872621111
34,0.7840330945587158,0.0,0.0,0.017822133377194405,1.7078180313110352,0.4565358579616108,0.7776000000000001,0.2227,0.5549000000000001,0.7773,0.32756949416206926,1.3588959841853213e-05,0.7812808332845683,0.9998414885357517,0.8017140361659058,0.6962527102216736,0.6100245374242973,0.3454238296202991,0.1914508771913512,0.18897999700187418,0.43150538147743933,0.7641463088600532,0.32590543549231554,0.08266151687481663,0.5041818337225,0.24319857129101555,0.5280905996313523,0.5180846127477894,0.6387638455051976,0.8120139156756423
