epoch,loss,loss_natural,loss_robust,lambda_min,lambda_max,lambda_mean,acc_natural,acc_robust,robust_drop,attack_success_rate,alpha_c_0,alpha_c_1,alpha_c_2,alpha_c_3,alpha_c_4,alpha_c_5,alpha_c_6,alpha_c_7,alpha_c_8,alpha_c_9,beta_c_0,beta_c_1,beta_c_2,beta_c_3,beta_c_4,beta_c_5,beta_c_6,beta_c_7,beta_c_8,beta_c_9
91,0.9569408203697205,0.0,0.0,0.10000000149011612,1.5879244804382324,0.7029775676824858,0.8119000000000001,0.5211,0.29080000000000006,0.4789,1.3114980017132771,1.0,1.9058215517522124,1.9941653485798165,1.9838725715646963,1.8545323351155156,1.9083864286427608,1.5945726584290605,1.2997475542375803,1.2890397877339512,1.4548525380356538,1.9999264399413867,1.0634995668440523,1.073770203248924,1.051676135538789,1.0716756484697543,1.0003493170604072,1.1207045539260825,1.5525635993084335,1.6154570991120984
92,0.9537466552352906,0.0,0.0,0.10000000149011612,1.5772877931594849,0.7020196260698616,0.8179,0.5186999999999999,0.2992,0.48130000000000006,1.316804635860121,1.0,1.9059963079974473,1.9934356541889708,1.983141495443671,1.8552926449519593,1.9100007584027927,1.6004250052639895,1.3057845599206208,1.2838704601273208,1.4449217740227194,1.9999962895727523,1.0541846276549123,1.0575741279460584,1.0450535671180472,1.0623281617908527,1.0015907388209078,1.1136485155281204,1.534428518141627,1.5928073328779178
93,0.9538631604385376,0.0,0.0,0.10000000149011612,1.60421884059906,0.7023761930977902,0.8209,0.5171,0.30379999999999996,0.4829,1.3146648714914346,1.0,1.9031927777678155,1.9934307681325147,1.9862792751063472,1.8517940117575018,1.9070253241092652,1.6052801941361878,1.3027935552475092,1.2906001034904928,1.4664280015184445,1.9999961413995688,1.0548081782162952,1.0602367817593352,1.0531125147934155,1.0640996386632895,1.0021799269234737,1.1224326416659538,1.5699693129190704,1.6220097425953506
94,0.9529902911376953,0.0,0.0,0.10000000149011612,1.5790884494781494,0.701224994476494,0.8186,0.5197,0.29889999999999994,0.48029999999999995,1.3164079616136868,1.0,1.9029757293593852,1.9929594816759115,1.9886562848639915,1.850780357180349,1.9110322620557703,1.6034430472747139,1.2954198350686856,1.2837126956266516,1.460121757234149,1.999996278596961,1.0537090710057018,1.0719239211753202,1.0546408144714277,1.07062751862704,1.0022376443419005,1.1397626729267638,1.5458016063246276,1.6104726596256655
95,0.9538908336257934,0.0,0.0,0.10000000149011612,1.5562442541122437,0.7029903486866476,0.8176,0.5216000000000001,0.29599999999999993,0.47839999999999994,1.3253664150262428,1.0,1.9015755821067049,1.9891343936895776,1.9919207199760105,1.8521037449312332,1.9082316410206164,1.6126837474305917,1.304291091001857,1.2856454032156475,1.485554157925384,1.9999961078624287,1.046652408207164,1.061778595075583,1.0469510625390446,1.0697410073121796,1.0016660324447906,1.1181757398273633,1.5736871765702583,1.6270090893406393
96,0.9498731702423096,0.0,0.0,0.10000000149011612,1.5669026374816895,0.6998104703090989,0.8206,0.5166,0.30400000000000005,0.48340000000000005,1.3206007660502364,1.0,1.9019719563481752,1.9914340180204348,1.9886505048903054,1.8510656125100373,1.909206972707568,1.6072561573189543,1.3005940560489664,1.2843248792316602,1.4798466171450018,1.9999961843880851,1.0586250593595188,1.0601856156688212,1.0435996701955186,1.0696595971236753,1.0017192836307809,1.122226340996335,1.5524070948895896,1.6081258677460653
97,0.9530545787239074,0.0,0.0,0.10000000149011612,1.5495266914367676,0.7005569863197444,0.8178,0.5194,0.2984,0.4806,1.3236088155175718,1.0,1.9055984541583244,1.9910081054853357,1.989774197568674,1.8489807978310548,1.9094814882254052,1.6068145033648558,1.301324473927393,1.2878471780615999,1.4740893160900497,1.999996216705693,1.0516504832850697,1.0607000930839792,1.0512979472689616,1.0654105417563786,1.0032572255415075,1.1227551561487301,1.5349759735414743,1.6298458972550414
98,0.9522751139068604,0.0,0.0,0.10000000149011612,1.5849004983901978,0.7006118375322093,0.8187,0.5162,0.3025,0.4838,1.3161394376584026,1.0,1.9052146703690824,1.9911297477419725,1.9911267830587713,1.8483314154398105,1.9111799196818906,1.614131867733148,1.3021951834564014,1.286234384607476,1.4709723602475413,1.9999961670097488,1.066849617397084,1.073422384079155,1.0526510522798505,1.0700682057139208,1.0009874565826962,1.123145374800543,1.5787300932437867,1.6497098856874743
99,0.9512773837089539,0.0,0.0,0.10000000149011612,1.5794905424118042,0.6994314567207376,0.8163,0.5188999999999999,0.2974000000000001,0.4811000000000001,1.3165373277786139,1.0,1.9054489157084005,1.9909014759771049,1.9892900044960744,1.8504854248612739,1.9092125407875042,1.6046330983681447,1.2948811813388639,1.2823243845454262,1.4522201536256638,1.9999962904874016,1.0595499691755876,1.0703202891532722,1.0598828725497742,1.0644048668844315,1.000956758818663,1.1072558911560137,1.5445703813791885,1.6214294589084128
100,0.9529863599586487,0.0,0.0,0.10000000149011612,1.5665724277496338,0.7020926914556557,0.8195,0.5113,0.30820000000000003,0.4887,1.3224432386095872,1.0,1.9068878925669834,1.993162998762887,1.9900781233292406,1.8518840019660228,1.9120678087634504,1.607618234956356,1.3011281898869274,1.2846390097342488,1.4577346598095906,1.9999963389638136,1.0576778836262501,1.066730166030357,1.0594865800169728,1.0652145891238356,1.000242444865234,1.121907653711031,1.5276311584140942,1.6216546138534156
